dataset,classifier,vocab_size,seed,cv_strategy,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,balanced_accuracy_mean,macro_f1_mean,kappa_mean,auc_roc_mean,n_folds,n_trials,n_subjects,confusion_matrix,timestamp
bci_iv_2a,Chronos_Binning,1024,42,LOSO,0.2476851851851852,0.0141988936879459,0.234375,0.2673611111111111,0.2476851851851852,0.2400398780604117,-0.0030864197530864,0.5012572070044582,3,1728,3,"[[92, 114, 99, 127], [111, 101, 117, 103], [75, 121, 131, 105], [110, 117, 101, 104]]",2026-03-21T19:53:05.578624
bci_iv_2a,Chronos_Binning,1024,123,LOSO,0.2488425925925925,0.0131710725425243,0.2378472222222222,0.2673611111111111,0.2488425925925925,0.2412312353462264,-0.0015432098765432,0.5012491694530178,3,1728,3,"[[94, 113, 99, 126], [111, 102, 117, 102], [75, 121, 130, 106], [110, 117, 101, 104]]",2026-03-21T19:53:05.581623
bci_iv_2a,Chronos_Binning,1024,456,LOSO,0.2482638888888888,0.0135223627841989,0.2384259259259259,0.2673611111111111,0.2482638888888888,0.2406698205643486,-0.0023148148148148,0.5012464902692044,3,1728,3,"[[93, 114, 98, 127], [111, 102, 118, 101], [74, 122, 130, 106], [111, 117, 100, 104]]",2026-03-21T19:53:05.584624
bci_iv_2a,Chronos_Binning,1024,789,LOSO,0.2476851851851852,0.0139850069138826,0.236111111111111,0.2673611111111111,0.2476851851851852,0.2398199622363408,-0.0030864197530864,0.5012458204732511,3,1728,3,"[[92, 114, 99, 127], [111, 102, 118, 101], [74, 122, 130, 106], [110, 117, 101, 104]]",2026-03-21T19:53:05.587623
bci_iv_2a,Chronos_Binning,1024,2024,LOSO,0.2471064814814815,0.0131710725425243,0.236111111111111,0.265625,0.2471064814814815,0.239058439419133,-0.003858024691358,0.5012484996570645,3,1728,3,"[[92, 114, 99, 127], [112, 101, 118, 101], [74, 122, 130, 106], [112, 116, 100, 104]]",2026-03-21T19:53:05.591122
bci_iv_2a,PSD_LogReg,1024,42,LOSO,0.3975694444444445,0.099500020033292,0.2569444444444444,0.4722222222222221,0.3975694444444444,0.3463188653723883,0.1967592592592592,0.6896111968449931,3,1728,3,"[[147, 30, 157, 98], [25, 108, 238, 61], [20, 59, 329, 24], [155, 37, 137, 103]]",2026-03-21T19:53:11.606758
bci_iv_2a,PSD_LogReg,1024,123,LOSO,0.3975694444444445,0.099500020033292,0.2569444444444444,0.4722222222222221,0.3975694444444444,0.3463188653723883,0.1967592592592592,0.6896808556241427,3,1728,3,"[[147, 30, 157, 98], [25, 108, 238, 61], [20, 59, 329, 24], [155, 37, 137, 103]]",2026-03-21T19:53:11.610257
bci_iv_2a,PSD_LogReg,1024,456,LOSO,0.3975694444444445,0.099500020033292,0.2569444444444444,0.4722222222222221,0.3975694444444444,0.3463512443906091,0.1967592592592592,0.6896111968449933,3,1728,3,"[[147, 30, 157, 98], [25, 108, 238, 61], [20, 59, 329, 24], [156, 37, 136, 103]]",2026-03-21T19:53:11.613257
bci_iv_2a,PSD_LogReg,1024,789,LOSO,0.3975694444444445,0.099500020033292,0.2569444444444444,0.4722222222222221,0.3975694444444444,0.3463569272923423,0.1967592592592592,0.6896178948045267,3,1728,3,"[[147, 30, 157, 98], [25, 108, 238, 61], [20, 59, 329, 24], [156, 38, 135, 103]]",2026-03-21T19:53:11.616257
bci_iv_2a,PSD_LogReg,1024,2024,LOSO,0.3975694444444445,0.099500020033292,0.2569444444444444,0.4722222222222221,0.3975694444444444,0.3463512443906091,0.1967592592592592,0.6896580825617283,3,1728,3,"[[147, 30, 157, 98], [25, 108, 238, 61], [20, 59, 329, 24], [156, 37, 136, 103]]",2026-03-21T19:53:11.619256
physionet_mi,BPE_Hist_LogReg,1024,42,5fold-subject,0.237037037037037,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2409400683857205,0.1339942299763728,-0.0128944349473751,0.5005183003611975,3,270,3,"[[29, 15, 23, 2], [28, 14, 21, 3], [32, 11, 21, 2], [32, 14, 23, 0]]",2026-03-21T19:54:00.417425
physionet_mi,BPE_Hist_LogReg,1024,123,5fold-subject,0.237037037037037,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2409400683857205,0.1340568602473364,-0.0128356784978137,0.5006318542040668,3,270,3,"[[29, 16, 22, 2], [27, 14, 21, 4], [32, 11, 21, 2], [32, 14, 23, 0]]",2026-03-21T19:54:00.420424
physionet_mi,BPE_Hist_LogReg,1024,456,5fold-subject,0.237037037037037,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2409400683857205,0.1340568602473364,-0.0127809154933213,0.500576150104245,3,270,3,"[[29, 16, 22, 2], [28, 14, 21, 3], [32, 11, 21, 2], [32, 14, 23, 0]]",2026-03-21T19:54:00.423424
physionet_mi,BPE_Hist_LogReg,1024,789,5fold-subject,0.237037037037037,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2409400683857205,0.1340568602473364,-0.0128356784978137,0.5007468760582189,3,270,3,"[[29, 16, 22, 2], [27, 14, 21, 4], [32, 11, 21, 2], [32, 14, 23, 0]]",2026-03-21T19:54:00.426424
physionet_mi,BPE_Hist_LogReg,1024,2024,5fold-subject,0.237037037037037,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2409400683857205,0.1340568602473364,-0.0127809154933213,0.5008061938125494,3,270,3,"[[29, 16, 22, 2], [28, 14, 21, 3], [32, 11, 21, 2], [32, 14, 23, 0]]",2026-03-21T19:54:00.429424
physionet_mi,BPE_Hist_RF,1024,42,5fold-subject,0.2592592592592592,0.0291629921259696,0.2333333333333333,0.3,0.2573973429951691,0.2405181264379708,0.0108944642686197,0.4958101556528261,3,270,3,"[[26, 14, 13, 16], [23, 11, 12, 20], [19, 22, 13, 12], [19, 12, 18, 20]]",2026-03-21T19:54:03.235106
physionet_mi,BPE_Hist_RF,1024,123,5fold-subject,0.2592592592592592,0.0291629921259696,0.2333333333333333,0.3,0.2573973429951691,0.2405181264379708,0.0108944642686197,0.4958101556528261,3,270,3,"[[26, 14, 13, 16], [23, 11, 12, 20], [19, 22, 13, 12], [19, 12, 18, 20]]",2026-03-21T19:54:03.238106
physionet_mi,BPE_Hist_RF,1024,456,5fold-subject,0.2592592592592592,0.0291629921259696,0.2333333333333333,0.3,0.2573973429951691,0.2405181264379708,0.0108944642686197,0.4958101556528261,3,270,3,"[[26, 14, 13, 16], [23, 11, 12, 20], [19, 22, 13, 12], [19, 12, 18, 20]]",2026-03-21T19:54:03.241106
physionet_mi,BPE_Hist_RF,1024,789,5fold-subject,0.2592592592592592,0.0291629921259696,0.2333333333333333,0.3,0.2573973429951691,0.2405181264379708,0.0108944642686197,0.4958101556528261,3,270,3,"[[26, 14, 13, 16], [23, 11, 12, 20], [19, 22, 13, 12], [19, 12, 18, 20]]",2026-03-21T19:54:03.243606
physionet_mi,BPE_Hist_RF,1024,2024,5fold-subject,0.2592592592592592,0.0291629921259696,0.2333333333333333,0.3,0.2573973429951691,0.2405181264379708,0.0108944642686197,0.4958101556528261,3,270,3,"[[26, 14, 13, 16], [23, 11, 12, 20], [19, 22, 13, 12], [19, 12, 18, 20]]",2026-03-21T19:54:03.246606
physionet_mi,BPE_Windowed_LogReg,1024,42,5fold-subject,0.2814814814814815,0.0499656946786372,0.2111111111111111,0.3222222222222222,0.2818028891398457,0.2238941808689068,0.0424413334122814,0.5883125705529034,3,270,3,"[[41, 10, 15, 3], [20, 23, 10, 13], [39, 14, 9, 4], [32, 17, 17, 3]]",2026-03-21T19:54:03.381545
physionet_mi,BPE_Windowed_LogReg,1024,123,5fold-subject,0.2814814814814815,0.0499656946786372,0.2111111111111111,0.3222222222222222,0.2818028891398457,0.2238941808689068,0.0424413334122814,0.5879335525317173,3,270,3,"[[41, 10, 15, 3], [20, 23, 10, 13], [39, 14, 9, 4], [32, 17, 17, 3]]",2026-03-21T19:54:03.384544
physionet_mi,BPE_Windowed_LogReg,1024,456,5fold-subject,0.2814814814814815,0.0499656946786372,0.2111111111111111,0.3222222222222222,0.2818028891398457,0.2238941808689068,0.0424413334122814,0.5878268656652155,3,270,3,"[[41, 10, 15, 3], [20, 23, 10, 13], [39, 14, 9, 4], [32, 17, 17, 3]]",2026-03-21T19:54:03.387544
physionet_mi,BPE_Windowed_LogReg,1024,789,5fold-subject,0.2814814814814815,0.0499656946786372,0.2111111111111111,0.3222222222222222,0.2818028891398457,0.2238941808689068,0.0424413334122814,0.5878794750928248,3,270,3,"[[41, 10, 15, 3], [20, 23, 10, 13], [39, 14, 9, 4], [32, 17, 17, 3]]",2026-03-21T19:54:03.390545
physionet_mi,BPE_Windowed_LogReg,1024,2024,5fold-subject,0.2814814814814815,0.0499656946786372,0.2111111111111111,0.3222222222222222,0.2818028891398457,0.2238941808689068,0.0424413334122814,0.5878253976539324,3,270,3,"[[41, 10, 15, 3], [20, 23, 10, 13], [39, 14, 9, 4], [32, 17, 17, 3]]",2026-03-21T19:54:03.393545
physionet_mi,BPE_WindowedSeq_CNN,1024,42,5fold-subject,0.2518518518518518,0.0104756560175784,0.2444444444444444,0.2666666666666666,0.2570091442374051,0.1579704426638572,0.0101606321534228,0.4880508672605573,3,270,3,"[[7, 49, 9, 4], [2, 55, 5, 4], [5, 55, 5, 1], [2, 57, 9, 1]]",2026-03-21T19:54:04.732076
physionet_mi,BPE_WindowedSeq_CNN,1024,123,5fold-subject,0.2407407407407407,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2394755003450655,0.1029154840402237,-0.0136593963428068,0.5804141129983544,3,270,3,"[[42, 23, 0, 4], [41, 22, 0, 3], [42, 21, 0, 3], [44, 24, 0, 1]]",2026-03-21T19:54:05.439586
physionet_mi,BPE_WindowedSeq_CNN,1024,456,5fold-subject,0.2592592592592593,0.018885257457751,0.2333333333333333,0.2777777777777778,0.2553485162180814,0.1527152711384167,0.0064071802365264,0.5354582544480243,3,270,3,"[[19, 20, 0, 30], [19, 22, 0, 25], [24, 13, 2, 27], [21, 21, 0, 27]]",2026-03-21T19:54:06.381608
physionet_mi,BPE_WindowedSeq_CNN,1024,789,5fold-subject,0.237037037037037,0.0104756560175784,0.2222222222222222,0.2444444444444444,0.2422124976472802,0.1202285289889032,-0.0096726991302386,0.5132781376697665,3,270,3,"[[21, 25, 21, 2], [21, 25, 19, 1], [23, 24, 18, 1], [19, 26, 24, 0]]",2026-03-21T19:54:07.180616
physionet_mi,BPE_WindowedSeq_CNN,1024,2024,5fold-subject,0.2407407407407407,0.0052378280087892,0.2333333333333333,0.2444444444444444,0.2365091128678085,0.1440832313401457,-0.016543063229812,0.4919203628281719,3,270,3,"[[57, 6, 6, 0], [46, 7, 8, 5], [59, 6, 0, 1], [54, 8, 6, 1]]",2026-03-21T19:54:08.401609
physionet_mi,BPE_Bigram_LogReg,1024,42,5fold-subject,0.2444444444444444,0.0090721842325302,0.2333333333333333,0.2555555555555555,0.2489432367149758,0.1183461058461058,-0.002002002002002,0.4935210651752622,3,270,3,"[[16, 23, 23, 7], [11, 22, 22, 11], [10, 24, 21, 11], [17, 21, 24, 7]]",2026-03-21T19:54:08.507676
physionet_mi,BPE_Bigram_LogReg,1024,123,5fold-subject,0.2333333333333333,0.0415739709641549,0.1888888888888888,0.2888888888888888,0.2356464489616663,0.1504251928487725,-0.0193684628652656,0.4934406036977419,3,270,3,"[[25, 31, 7, 6], [18, 29, 12, 7], [13, 44, 9, 0], [18, 45, 6, 0]]",2026-03-21T19:54:08.510676
physionet_mi,BPE_Bigram_LogReg,1024,456,5fold-subject,0.2666666666666666,0.0327102254308438,0.2333333333333333,0.3111111111111111,0.2672297509254031,0.1537056257692105,0.0212481803156559,0.4934956638750847,3,270,3,"[[52, 2, 13, 2], [44, 3, 15, 4], [40, 4, 17, 5], [45, 8, 16, 0]]",2026-03-21T19:54:08.513676
physionet_mi,BPE_Bigram_LogReg,1024,789,5fold-subject,0.3037037037037037,0.0447520221244243,0.2666666666666666,0.3666666666666666,0.3052889139845661,0.2027987861811391,0.0720562861509686,0.4934979452168324,3,270,3,"[[52, 1, 16, 0], [47, 1, 18, 0], [35, 2, 29, 0], [39, 4, 26, 0]]",2026-03-21T19:54:08.516677
physionet_mi,BPE_Bigram_LogReg,1024,2024,5fold-subject,0.2407407407407407,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.2435515873015873,0.1191585390700434,-0.0109780439121756,0.493383996184293,3,270,3,"[[23, 0, 25, 21], [22, 0, 25, 19], [24, 0, 29, 13], [21, 0, 35, 13]]",2026-03-21T19:54:08.519176
physionet_mi,BPE_Seq_CNN,1024,42,5fold-subject,0.2444444444444444,0.0090721842325302,0.2333333333333333,0.2555555555555555,0.2586187966622749,0.1404625262273882,0.0099115894685593,0.5283827137558004,3,270,3,"[[9, 2, 42, 16], [10, 1, 43, 12], [12, 1, 41, 12], [9, 1, 44, 15]]",2026-03-21T19:54:08.721186
physionet_mi,BPE_Seq_CNN,1024,123,5fold-subject,0.2259259259259259,0.0318604639520097,0.1888888888888888,0.2666666666666666,0.2235789572746094,0.1276747555381839,-0.0344275953457378,0.4945503057590081,3,270,3,"[[52, 5, 11, 1], [53, 3, 9, 1], [59, 1, 5, 1], [54, 4, 10, 1]]",2026-03-21T19:54:08.852189
physionet_mi,BPE_Seq_CNN,1024,456,5fold-subject,0.2629629629629629,0.0261891400439462,0.2444444444444444,0.3,0.2662180814354727,0.1654777285591239,0.0221003292072509,0.483257080288706,3,270,3,"[[22, 23, 11, 13], [24, 22, 12, 8], [15, 21, 14, 16], [20, 24, 12, 13]]",2026-03-21T19:54:08.996192
physionet_mi,BPE_Seq_CNN,1024,789,5fold-subject,0.2481481481481481,0.0052378280087892,0.2444444444444444,0.2555555555555555,0.2593795093795094,0.1335060098918794,0.0118311043095105,0.4969755668344724,3,270,3,"[[0, 36, 33, 0], [0, 36, 30, 0], [0, 35, 31, 0], [0, 33, 36, 0]]",2026-03-21T19:54:09.132193
physionet_mi,BPE_Seq_CNN,1024,2024,5fold-subject,0.237037037037037,0.0261891400439461,0.2,0.2555555555555555,0.2386363636363636,0.1339169957344892,-0.0166421880260326,0.4882924490727864,3,270,3,"[[0, 19, 28, 22], [0, 19, 28, 19], [0, 23, 25, 18], [0, 18, 31, 20]]",2026-03-21T19:54:09.258193
physionet_mi,BPE_Seq_Transformer,1024,42,5fold-subject,0.2185185185185185,0.0277159806427699,0.1888888888888888,0.2555555555555555,0.2267786561264822,0.1442690555646791,-0.0307564990622369,0.4971468103362977,3,270,3,"[[3, 1, 52, 13], [2, 2, 47, 15], [5, 0, 41, 20], [2, 2, 52, 13]]",2026-03-21T19:54:19.429549
physionet_mi,BPE_Seq_Transformer,1024,123,5fold-subject,0.237037037037037,0.0104756560175784,0.2222222222222222,0.2444444444444444,0.2447142229750925,0.156712425674618,-0.0058499003982234,0.5173278638256738,3,270,3,"[[8, 38, 12, 11], [7, 36, 12, 11], [8, 30, 9, 19], [5, 37, 16, 11]]",2026-03-21T19:54:20.168546
physionet_mi,BPE_Seq_Transformer,1024,456,5fold-subject,0.2407407407407407,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.2561327561327561,0.1218633163077607,0.0080906148867313,0.5347924340145539,3,270,3,"[[0, 8, 46, 15], [0, 10, 44, 12], [0, 4, 42, 20], [0, 8, 48, 13]]",2026-03-21T19:54:20.847540
physionet_mi,BPE_Seq_Transformer,1024,789,5fold-subject,0.2592592592592593,0.0366647960615246,0.2333333333333333,0.3111111111111111,0.2616087113369722,0.198744378270082,0.0164685615903048,0.5035013061737257,3,270,3,"[[7, 21, 10, 31], [7, 24, 8, 27], [5, 17, 8, 36], [9, 19, 10, 31]]",2026-03-21T19:54:21.487055
physionet_mi,BPE_Seq_Transformer,1024,2024,5fold-subject,0.2259259259259259,0.0052378280087892,0.2222222222222222,0.2333333333333333,0.2411616161616161,0.1094263686006805,-0.0108633951223844,0.5018142938288851,3,270,3,"[[0, 5, 41, 23], [0, 5, 39, 22], [0, 7, 35, 24], [0, 5, 43, 21]]",2026-03-21T19:54:22.073053
physionet_mi,BPE_Seq_CW_Transformer,1024,42,5fold-subject,0.2518518518518518,0.018885257457751,0.2333333333333333,0.2777777777777778,0.2599872953133822,0.1703486675661827,0.0147868057295878,0.5411259269913171,3,270,3,"[[10, 9, 43, 7], [10, 8, 41, 7], [5, 6, 45, 10], [11, 4, 49, 5]]",2026-03-21T19:55:05.104469
physionet_mi,BPE_Seq_CW_Transformer,1024,123,5fold-subject,0.2666666666666666,0.0240027433274365,0.2333333333333333,0.2888888888888888,0.2628517316017316,0.1399441470131125,0.0177605583624821,0.5440422141726203,3,270,3,"[[0, 1, 49, 19], [0, 3, 45, 18], [0, 3, 45, 18], [1, 0, 44, 24]]",2026-03-21T19:55:07.280627
physionet_mi,BPE_Seq_CW_Transformer,1024,456,5fold-subject,0.2407407407407407,0.018885257457751,0.2222222222222222,0.2666666666666666,0.251401828847481,0.1531356223505359,0.0019195948567525,0.5548136745226345,3,270,3,"[[6, 0, 46, 17], [7, 0, 41, 18], [7, 0, 38, 21], [2, 0, 46, 21]]",2026-03-21T19:55:09.273646
physionet_mi,BPE_Seq_CW_Transformer,1024,789,5fold-subject,0.2407407407407407,0.0366647960615246,0.2,0.2888888888888888,0.251758658008658,0.1373334183239843,0.0024381486060773,0.5504432362421826,3,270,3,"[[0, 11, 57, 1], [2, 15, 46, 3], [3, 14, 46, 3], [0, 13, 52, 4]]",2026-03-21T19:55:11.158155
physionet_mi,BPE_Seq_CW_Transformer,1024,2024,5fold-subject,0.237037037037037,0.0138579903213849,0.2222222222222222,0.2555555555555555,0.2513998682476943,0.1364062250105266,0.001327675474669,0.5632332456724324,3,270,3,"[[3, 4, 42, 20], [3, 3, 39, 21], [1, 4, 38, 23], [0, 7, 42, 20]]",2026-03-21T19:55:13.565219
physionet_mi,CSP_LDA,1024,42,5fold-subject,0.2148148148148148,0.0104756560175784,0.2,0.2222222222222222,0.225233703494573,0.1204301295372961,-0.0333031847055316,0.4656823954829213,3,270,3,"[[8, 12, 25, 24], [11, 12, 18, 25], [9, 19, 20, 18], [12, 15, 24, 18]]",2026-03-21T19:55:37.719835
physionet_mi,CSP_LDA,1024,123,5fold-subject,0.2148148148148148,0.0104756560175784,0.2,0.2222222222222222,0.225233703494573,0.1204301295372961,-0.0333031847055316,0.4656823954829213,3,270,3,"[[8, 12, 25, 24], [11, 12, 18, 25], [9, 19, 20, 18], [12, 15, 24, 18]]",2026-03-21T19:55:37.722835
physionet_mi,CSP_LDA,1024,456,5fold-subject,0.2148148148148148,0.0104756560175784,0.2,0.2222222222222222,0.225233703494573,0.1204301295372961,-0.0333031847055316,0.4656823954829213,3,270,3,"[[8, 12, 25, 24], [11, 12, 18, 25], [9, 19, 20, 18], [12, 15, 24, 18]]",2026-03-21T19:55:37.725834
physionet_mi,CSP_LDA,1024,789,5fold-subject,0.2148148148148148,0.0104756560175784,0.2,0.2222222222222222,0.225233703494573,0.1204301295372961,-0.0333031847055316,0.4656823954829213,3,270,3,"[[8, 12, 25, 24], [11, 12, 18, 25], [9, 19, 20, 18], [12, 15, 24, 18]]",2026-03-21T19:55:37.729335
physionet_mi,CSP_LDA,1024,2024,5fold-subject,0.2148148148148148,0.0104756560175784,0.2,0.2222222222222222,0.225233703494573,0.1204301295372961,-0.0333031847055316,0.4656823954829213,3,270,3,"[[8, 12, 25, 24], [11, 12, 18, 25], [9, 19, 20, 18], [12, 15, 24, 18]]",2026-03-21T19:55:37.731834
physionet_mi,EEGNet,1024,42,5fold-subject,0.2888888888888889,0.0628539361054709,0.2444444444444444,0.3777777777777777,0.29362922705314,0.1908898531033828,0.0583742498636115,0.5541242020949859,3,270,3,"[[13, 48, 5, 3], [0, 55, 8, 3], [3, 53, 7, 3], [2, 52, 12, 3]]",2026-03-21T19:55:43.155995
physionet_mi,EEGNet,1024,123,5fold-subject,0.2444444444444444,0.0090721842325302,0.2333333333333333,0.2555555555555555,0.25,0.098192930604435,0.0,0.5095434505508297,3,270,3,"[[23, 23, 0, 23], [22, 22, 0, 22], [21, 21, 0, 24], [24, 24, 0, 21]]",2026-03-21T19:55:43.158995
physionet_mi,EEGNet,1024,456,5fold-subject,0.2555555555555555,0.0090721842325302,0.2444444444444444,0.2666666666666666,0.25,0.1017491183711491,0.0,0.4518250927918543,3,270,3,"[[23, 23, 0, 23], [22, 22, 0, 22], [21, 24, 0, 21], [24, 21, 0, 24]]",2026-03-21T19:55:43.161995
physionet_mi,EEGNet,1024,789,5fold-subject,0.2555555555555555,0.0090721842325302,0.2444444444444444,0.2666666666666666,0.25,0.1017491183711491,0.0,0.5032551998342452,3,270,3,"[[23, 23, 23, 0], [22, 22, 22, 0], [21, 21, 24, 0], [24, 24, 21, 0]]",2026-03-21T19:55:43.164995
physionet_mi,EEGNet,1024,2024,5fold-subject,0.2555555555555555,0.0157134840263677,0.2333333333333333,0.2666666666666666,0.25,0.1017069701280227,0.0,0.4977010623425886,3,270,3,"[[0, 0, 46, 23], [0, 0, 44, 22], [0, 0, 45, 21], [0, 0, 45, 24]]",2026-03-21T19:55:43.167995
physionet_mi,Patching_LogReg,1024,42,5fold-subject,0.2481481481481481,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.25,0.099378139201148,0.0,0.547297084945122,3,270,3,"[[46, 0, 0, 23], [44, 0, 0, 22], [42, 0, 0, 24], [48, 0, 0, 21]]",2026-03-21T19:55:44.403544
physionet_mi,Patching_LogReg,1024,123,5fold-subject,0.2481481481481481,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.25,0.099378139201148,0.0,0.547297084945122,3,270,3,"[[46, 0, 0, 23], [44, 0, 0, 22], [42, 0, 0, 24], [48, 0, 0, 21]]",2026-03-21T19:55:44.406544
physionet_mi,Patching_LogReg,1024,456,5fold-subject,0.2481481481481481,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.25,0.099378139201148,0.0,0.547297084945122,3,270,3,"[[46, 0, 0, 23], [44, 0, 0, 22], [42, 0, 0, 24], [48, 0, 0, 21]]",2026-03-21T19:55:44.409544
physionet_mi,Patching_LogReg,1024,789,5fold-subject,0.2481481481481481,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.25,0.099378139201148,0.0,0.547297084945122,3,270,3,"[[46, 0, 0, 23], [44, 0, 0, 22], [42, 0, 0, 24], [48, 0, 0, 21]]",2026-03-21T19:55:44.412544
physionet_mi,Patching_LogReg,1024,2024,5fold-subject,0.2481481481481481,0.0104756560175784,0.2333333333333333,0.2555555555555555,0.25,0.099378139201148,0.0,0.5472970849451219,3,270,3,"[[46, 0, 0, 23], [44, 0, 0, 22], [42, 0, 0, 24], [48, 0, 0, 21]]",2026-03-21T19:55:44.415544
physionet_mi,VQ_LogReg,1024,42,5fold-subject,0.3148148148148148,0.0499656946786371,0.2555555555555555,0.3555555555555555,0.3129528985507246,0.2099217850115577,0.0842237242426596,0.5920832580880725,3,270,3,"[[49, 0, 1, 19], [42, 0, 2, 22], [37, 0, 7, 22], [35, 0, 5, 29]]",2026-03-21T19:55:50.866521
physionet_mi,VQ_LogReg,1024,123,5fold-subject,0.3148148148148148,0.0499656946786371,0.2555555555555555,0.3777777777777777,0.3129528985507246,0.2099217850115577,0.0842237242426596,0.5920832580880725,3,270,3,"[[49, 0, 1, 19], [42, 0, 2, 22], [37, 0, 7, 22], [35, 0, 5, 29]]",2026-03-21T19:55:50.869521
physionet_mi,VQ_LogReg,1024,456,5fold-subject,0.3148148148148148,0.0499656946786371,0.2555555555555555,0.3777777777777777,0.3129528985507246,0.2099217850115577,0.0842237242426596,0.5920832580880725,3,270,3,"[[49, 0, 1, 19], [42, 0, 2, 22], [37, 0, 7, 22], [35, 0, 5, 29]]",2026-03-21T19:55:50.873024
physionet_mi,VQ_LogReg,1024,789,5fold-subject,0.3148148148148148,0.0499656946786371,0.2555555555555555,0.3777777777777777,0.3129528985507246,0.2099217850115577,0.0842237242426596,0.5920832580880725,3,270,3,"[[49, 0, 1, 19], [42, 0, 2, 22], [37, 0, 7, 22], [35, 0, 5, 29]]",2026-03-21T19:55:50.876024
physionet_mi,VQ_LogReg,1024,2024,5fold-subject,0.3148148148148148,0.0499656946786371,0.2555555555555555,0.3777777777777777,0.3129528985507246,0.2099217850115577,0.0842237242426596,0.5920832580880726,3,270,3,"[[49, 0, 1, 19], [42, 0, 2, 22], [37, 0, 7, 22], [35, 0, 5, 29]]",2026-03-21T19:55:50.879024
physionet_mi,Chronos_Binning,1024,42,5fold-subject,0.2666666666666666,0.0181443684650605,0.2444444444444444,0.2888888888888888,0.2675591316895665,0.1634532881949104,0.0235195649134249,0.5067540955661495,3,270,3,"[[50, 1, 16, 2], [45, 5, 13, 3], [41, 6, 15, 4], [45, 3, 19, 2]]",2026-03-21T19:55:56.380196
physionet_mi,Chronos_Binning,1024,123,5fold-subject,0.2666666666666666,0.0181443684650605,0.2444444444444444,0.2888888888888888,0.2675591316895665,0.1634532881949104,0.0235195649134249,0.5067540955661495,3,270,3,"[[50, 1, 16, 2], [45, 5, 13, 3], [41, 6, 15, 4], [45, 3, 19, 2]]",2026-03-21T19:55:56.383196
physionet_mi,Chronos_Binning,1024,456,5fold-subject,0.2666666666666666,0.0181443684650605,0.2444444444444444,0.2888888888888888,0.2675591316895664,0.1634532881949104,0.0235195649134249,0.5067540955661495,3,270,3,"[[50, 1, 16, 2], [45, 5, 13, 3], [41, 6, 15, 4], [45, 3, 19, 2]]",2026-03-21T19:55:56.386197
physionet_mi,Chronos_Binning,1024,789,5fold-subject,0.2666666666666666,0.0181443684650605,0.2444444444444444,0.2888888888888888,0.2675591316895665,0.1634532881949104,0.0235195649134249,0.5067540955661495,3,270,3,"[[50, 1, 16, 2], [45, 5, 13, 3], [41, 6, 15, 4], [45, 3, 19, 2]]",2026-03-21T19:55:56.389196
physionet_mi,Chronos_Binning,1024,2024,5fold-subject,0.2666666666666666,0.0181443684650605,0.2444444444444444,0.2888888888888888,0.2675591316895665,0.1634532881949104,0.0235195649134249,0.5067540955661495,3,270,3,"[[50, 1, 16, 2], [45, 5, 13, 3], [41, 6, 15, 4], [45, 3, 19, 2]]",2026-03-21T19:55:56.392196
physionet_mi,PSD_LogReg,1024,42,5fold-subject,0.2740740740740741,0.0583259842519393,0.2222222222222222,0.3555555555555555,0.2805716324738063,0.2087087588198807,0.0368189309706974,0.5520167162608329,3,270,3,"[[20, 30, 8, 11], [19, 26, 4, 17], [14, 25, 8, 19], [15, 27, 7, 20]]",2026-03-21T19:55:58.712941
physionet_mi,PSD_LogReg,1024,123,5fold-subject,0.2740740740740741,0.0583259842519393,0.2222222222222222,0.3555555555555555,0.2805716324738063,0.2087087588198807,0.0368189309706974,0.5519468266449076,3,270,3,"[[20, 30, 8, 11], [19, 26, 4, 17], [14, 25, 8, 19], [15, 27, 7, 20]]",2026-03-21T19:55:58.715939
